fips,jurisdiction,state,postal,eavs_reg,eavs_exact_jname,nd_reg,nh_reg,ak_reg,mi_reg,total_reg
NA,SEBEWA TOWNSHIP - IONIA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,938,938
NA,ALABASTER TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,433,433
NA,AU SABLE TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1847,1847
NA,BALDWIN TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1591,1591
NA,BURLEIGH TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,620,620
NA,EAST TAWAS CITY - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2315,2315
NA,GRANT TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1496,1496
NA,OSCODA TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6443,6443
NA,PLAINFIELD TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3200,3200
NA,RENO TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,472,472
NA,SHERMAN TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,361,361
NA,TAWAS CITY CITY - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1389,1389
NA,TAWAS TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1448,1448
NA,WHITTEMORE CITY - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,349,349
NA,WILBER TOWNSHIP - IOSCO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,687,687
NA,BATES TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,914,914
NA,CASPIAN CITY - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,701,701
NA,CRYSTAL FALLS CITY - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1430,1430
NA,CRYSTAL FALLS TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1402,1402
NA,GAASTRA CITY - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,283,283
NA,HEMATITE TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,242,242
NA,IRON RIVER CITY - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2432,2432
NA,IRON RIVER TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1038,1038
NA,MANSFIELD TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,250,250
NA,MASTODON TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,616,616
NA,STAMBAUGH TOWNSHIP - IRON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1215,1215
NA,BROOMFIELD TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1486,1486
NA,CHIPPEWA TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3672,3672
NA,COE TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2427,2427
NA,COLDWATER TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,697,697
NA,DEERFIELD TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2863,2863
NA,DENVER TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,887,887
NA,FREMONT TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1119,1119
NA,GILMORE TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1148,1148
NA,ISABELLA TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1807,1807
NA,LINCOLN TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1646,1646
NA,MOUNT PLEASANT CITY - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,13231,13231
NA,NOTTAWA TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1834,1834
NA,ROLLAND TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,961,961
NA,SHERMAN TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2654,2654
NA,UNION TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7856,7856
NA,VERNON TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1097,1097
NA,WISE TOWNSHIP - ISABELLA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,980,980
NA,BLACKMAN TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,15211,15211
NA,COLUMBIA TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6524,6524
NA,CONCORD TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2193,2193
NA,GRASS LAKE CHARTER TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5033,5033
NA,HANOVER TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3072,3072
NA,HENRIETTA TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3887,3887
NA,JACKSON CITY - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,23383,23383
NA,LEONI TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,11374,11374
NA,LIBERTY TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2689,2689
NA,NAPOLEON TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5699,5699
NA,NORVELL TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2467,2467
NA,PARMA TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2163,2163
NA,PULASKI TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1479,1479
NA,RIVES TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3830,3830
NA,SANDSTONE TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3161,3161
NA,SPRING ARBOR TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5797,5797
NA,SPRINGPORT TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1633,1633
NA,SUMMIT TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,18343,18343
NA,TOMPKINS TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2174,2174
NA,WATERLOO TOWNSHIP - JACKSON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2438,2438
NA,ALAMO TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3268,3268
NA,BRADY TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3637,3637
NA,CHARLESTON TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1595,1595
NA,CLIMAX TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1882,1882
NA,COMSTOCK TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,12644,12644
NA,COOPER TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,8528,8528
NA,GALESBURG CITY - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1574,1574
NA,KALAMAZOO CITY - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,56915,56915
NA,KALAMAZOO TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,18690,18690
NA,OSHTEMO TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,18738,18738
NA,PARCHMENT CITY - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1550,1550
NA,PAVILION TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5165,5165
NA,PORTAGE CITY - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,40053,40053
NA,PRAIRIE RONDE TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1968,1968
NA,RICHLAND TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7028,7028
NA,ROSS TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4484,4484
NA,SCHOOLCRAFT TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7422,7422
NA,TEXAS TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,14873,14873
NA,WAKESHMA TOWNSHIP - KALAMAZOO COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1019,1019
NA,BEAR LAKE TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,731,731
NA,BLUE LAKE TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,432,432
NA,BOARDMAN TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1386,1386
NA,CLEARWATER TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2319,2319
NA,COLDSPRINGS TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1341,1341
NA,EXCELSIOR TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,797,797
NA,GARFIELD TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,809,809
NA,KALKASKA TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4361,4361
NA,OLIVER TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,268,268
NA,ORANGE TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1130,1130
NA,RAPID RIVER TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1161,1161
NA,SPRINGFIELD TOWNSHIP - KALKASKA COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1334,1334
NA,ADA TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,11837,11837
NA,ALGOMA TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,9164,9164
NA,ALPINE TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,10500,10500
NA,BOWNE TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2584,2584
NA,BYRON TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,20081,20081
NA,CALEDONIA TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,12027,12027
NA,CANNON TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,12132,12132
NA,CASCADE TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,16054,16054
NA,CEDAR SPRINGS CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2556,2556
NA,COURTLAND TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7214,7214
NA,EAST GRAND RAPIDS CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,9388,9388
NA,GAINES TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,21236,21236
NA,GRAND RAPIDS CHARTER TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,14923,14923
NA,GRAND RAPIDS CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,148438,148438
NA,GRANDVILLE CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,12666,12666
NA,GRATTAN TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3374,3374
NA,KENTWOOD CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,39967,39967
NA,LOWELL CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3221,3221
NA,LOWELL TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5138,5138
NA,NELSON TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3864,3864
NA,OAKFIELD TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5060,5060
NA,PLAINFIELD TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,27933,27933
NA,ROCKFORD CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4700,4700
NA,SOLON TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5052,5052
NA,SPARTA TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7136,7136
NA,SPENCER TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3413,3413
NA,TYRONE TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3503,3503
NA,VERGENNES TOWNSHIP - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3756,3756
NA,WALKER CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,19149,19149
NA,WYOMING CITY - KENT COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,55172,55172
NA,ALLOUEZ TOWNSHIP - KEWEENAW COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1338,1338
NA,EAGLE HARBOR TOWNSHIP - KEWEENAW COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,267,267
NA,GRANT TOWNSHIP - KEWEENAW COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,272,272
NA,HOUGHTON TOWNSHIP - KEWEENAW COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,91,91
NA,SHERMAN TOWNSHIP - KEWEENAW COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,90,90
NA,CHASE TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,892,892
NA,CHERRY VALLEY TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,410,410
NA,DOVER TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,328,328
NA,EDEN TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,429,429
NA,ELK TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,938,938
NA,ELLSWORTH TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,668,668
NA,LAKE TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,788,788
NA,NEWKIRK TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,514,514
NA,PEACOCK TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,375,375
NA,PINORA TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,614,614
NA,PLEASANT PLAINS TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1420,1420
NA,SAUBLE TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,360,360
NA,SWEETWATER TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,206,206
NA,WEBBER TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1222,1222
NA,YATES TOWNSHIP - LAKE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,864,864
NA,ALMONT TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5506,5506
NA,ARCADIA TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2630,2630
NA,ATTICA TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3948,3948
NA,BURLINGTON TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1152,1152
NA,BURNSIDE TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1414,1414
NA,DEERFIELD TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4609,4609
NA,DRYDEN TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4143,4143
NA,ELBA TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4463,4463
NA,GOODLAND TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1512,1512
NA,HADLEY TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3996,3996
NA,IMLAY CITY CITY - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2579,2579
NA,IMLAY TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2523,2523
NA,LAPEER CITY - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6343,6343
NA,LAPEER TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4319,4319
NA,MARATHON TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3754,3754
NA,MAYFIELD TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6584,6584
NA,METAMORA TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3718,3718
NA,NORTH BRANCH TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2948,2948
NA,OREGON TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4867,4867
NA,RICH TOWNSHIP - LAPEER COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1178,1178
NA,BINGHAM TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2451,2451
NA,CENTERVILLE TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1197,1197
NA,CLEVELAND TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1057,1057
NA,ELMWOOD TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,4390,4390
NA,EMPIRE TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1259,1259
NA,GLEN ARBOR TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,913,913
NA,KASSON TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1408,1408
NA,LEELANAU TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2226,2226
NA,LELAND TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2019,2019
NA,SOLON TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1444,1444
NA,SUTTONS BAY TOWNSHIP - LEELANAU COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2720,2720
NA,ADRIAN CITY - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,14902,14902
NA,ADRIAN TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5519,5519
NA,BLISSFIELD TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3263,3263
NA,CAMBRIDGE TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5003,5003
NA,CLINTON TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3007,3007
NA,DEERFIELD TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1234,1234
NA,DOVER TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1422,1422
NA,FAIRFIELD TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1370,1370
NA,FRANKLIN TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2685,2685
NA,HUDSON CITY - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1661,1661
NA,HUDSON TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1283,1283
NA,MACON TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1130,1130
NA,MADISON CHARTER TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,5236,5236
NA,MEDINA TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,934,934
NA,MORENCI CITY - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1833,1833
NA,OGDEN TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,800,800
NA,PALMYRA TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1743,1743
NA,RAISIN TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6574,6574
NA,RIDGEWAY TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1221,1221
NA,RIGA TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1152,1152
NA,ROLLIN TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2690,2690
NA,ROME TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1551,1551
NA,SENECA TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,882,882
NA,TECUMSEH CITY - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7043,7043
NA,TECUMSEH TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1853,1853
NA,WOODSTOCK TOWNSHIP - LENAWEE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3223,3223
NA,BRIGHTON CHARTER TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,16337,16337
NA,BRIGHTON CITY - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6386,6386
NA,COHOCTAH TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2785,2785
NA,CONWAY TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2750,2750
NA,DEERFIELD TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3602,3602
NA,GENOA TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,17882,17882
NA,GREEN OAK TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,16545,16545
NA,HAMBURG TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,18425,18425
NA,HANDY TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6564,6564
NA,HARTLAND TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,12423,12423
NA,HOWELL CITY - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,7811,7811
NA,HOWELL TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6239,6239
NA,IOSCO TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,3175,3175
NA,MARION TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,9411,9411
NA,OCEOLA TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,11732,11732
NA,PUTNAM TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,6818,6818
NA,TYRONE TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,9878,9878
NA,UNADILLA TOWNSHIP - LIVINGSTON COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2799,2799
NA,COLUMBUS TOWNSHIP - LUCE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,181,181
NA,LAKEFIELD TOWNSHIP - LUCE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,994,994
NA,MCMILLAN TOWNSHIP - LUCE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,2149,2149
NA,PENTLAND TOWNSHIP - LUCE COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1251,1251
NA,BOIS BLANC TOWNSHIP - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,114,114
NA,BREVORT TOWNSHIP - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,473,473
NA,CLARK TOWNSHIP - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,1825,1825
NA,GARFIELD TOWNSHIP - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,919,919
NA,HENDRICKS TOWNSHIP - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,122,122
NA,HUDSON TOWNSHIP - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,168,168
NA,MACKINAC ISLAND CITY - MACKINAC COUNTY,MICHIGAN,MI,NA,NA,NA,NA,NA,832,832
